"examiner_id","gender","race","tenure_days","ISSUED_applications","abandoned_applications","au_moves","tc_moves","PEN_applications","separation_indicator","num_classes","num_subclasses","avg_ISS_processing","avg_ABN_processing"
99233,"male","Asian",1257,0,1,0,0,0,1,1,1,NA,1149
99258,"male","white",2556,2,0,0,0,0,1,2,2,1055,NA
99269,"male","white",4882,5,1,2,2,0,1,5,6,681.2,706
99270,"male","white",3194,9,9,1,0,0,1,5,18,1542.44444444444,1168.11111111111
99291,"male","white",2189,1,0,0,0,0,1,1,1,699,NA
99328,"male","white",1847,62,27,0,0,0,1,26,86,617.774193548387,475.555555555556
99360,"male","white",6225,33,3,20,0,0,1,11,29,1015.45454545455,1061.66666666667
99423,"unknown","white",1428,0,4,0,0,0,1,3,4,NA,1012.75
99428,"male","white",5419,7,25,0,0,0.0909090909090909,1,18,29,988,911.72
99447,"female","black",4187,36,41,25,25,0,1,27,63,1910.63888888889,1678.17073170732
99451,"male","white",4238,2,3,0,0,0,1,4,5,960.5,951
99477,"male","Asian",6188,76,5,0,0,0,1,13,73,1131.97368421053,808.8
99492,"male","white",2871,14,6,0,0,0,1,10,17,986,981
99505,"female","white",3555,7,37,0,0,0,1,23,28,1590.71428571429,1049.08108108108
99508,"unknown","white",1817,0,13,0,0,0,1,7,13,NA,1264.23076923077
99525,"female","black",912,1,0,0,0,0,1,1,1,932,NA
99540,"unknown","white",5190,10,12,6,0,0,1,11,13,892.4,760.583333333333
99556,"female","white",6163,50,46,0,0,0,1,27,62,1458.74,1141.86956521739
99565,"male","white",1619,0,4,0,0,0,1,4,4,NA,1200.75
99578,"male","white",6260,292,62,0,0,0,1,68,277,585.503424657534,542.967741935484
99600,"male","Hispanic",1196,0,2,0,0,0,1,2,2,NA,936
99619,"male","white",4872,11,15,0,0,0,1,8,21,1336.90909090909,1278.8
99639,"male","white",1403,0,12,0,0,0,1,6,11,NA,921.166666666667
99652,"female","white",1443,1,5,1,0,0,1,4,5,446,1139.6
99658,"male","black",3617,2,0,0,0,0,1,2,2,384.5,NA
99659,"female","white",1822,0,9,0,0,0,1,5,8,NA,1274.77777777778
99661,"male","white",6217,2,2,0,0,0,1,3,4,1622,1373
99669,"male","white",1913,2,5,0,0,0,1,3,7,1524.5,1419.4
99676,"female","white",5079,11,21,13,13,0,1,11,29,1552.72727272727,1292.19047619048
99683,"male","white",2933,38,45,26,0,0,1,18,77,1053.60526315789,1051.11111111111
99708,"male","white",1519,1,5,0,0,0,1,5,6,1208,1205.8
99711,"unknown","Asian",1231,0,2,0,0,0,1,2,2,NA,814.5
99713,"male","Asian",1937,2,4,0,0,0,1,2,6,1656.5,1145.75
99764,"female","white",3685,2,1,1,0,0,1,3,3,659,623
99765,"male","white",2796,1,3,0,0,0,1,3,4,1309,807.333333333333
99794,"female","white",6203,301,110,1,0,0,1,128,349,1026.35880398671,949.909090909091
99809,"male","white",5821,1,0,0,0,0,1,1,1,1415,NA
99811,"female","white",3430,47,19,25,0,0,1,33,65,1151.25531914894,944.368421052632
99812,"male","Asian",1386,0,2,0,0,0,1,1,2,NA,1244.5
99831,"male","Asian",3534,56,27,19,0,0,1,17,65,1078.5,1110.85185185185
99833,"male","white",3460,10,7,0,0,0,1,7,16,1723.6,1609.14285714286
99845,"male","white",3329,24,37,0,0,0,1,17,54,1114.375,830.648648648649
99851,"male","white",2692,8,4,0,0,0,1,3,11,1141.5,899.75
99853,"unknown","white",6149,247,13,22,0,0,1,45,226,1182.27935222672,1107.61538461538
99861,"male","white",6233,86,78,55,55,0.025,1,44,139,2171.91860465116,1841.15384615385
99865,"male","white",5589,25,6,8,0,0,1,19,30,546.84,440.333333333333
99876,"female","white",1472,1,9,0,0,0,1,7,10,1428,1003.77777777778
99881,"female","Asian",3296,2,3,0,0,0,1,4,4,1584.5,893.333333333333
99897,"male","white",3533,2,10,0,0,0,1,4,12,1459.5,1343.2
99934,"unknown","white",1770,1,0,0,0,0,1,1,1,1790,NA
99945,"female","white",2254,14,18,0,0,0,1,16,30,1250.35714285714,1000.77777777778
99954,"unknown","Asian",1510,2,2,0,0,0,1,3,4,977.5,693
99955,"male","white",855,1,0,0,0,0,1,1,1,875,NA
99962,"male","white",5832,3,0,0,0,0,1,3,3,1160.33333333333,NA
99981,"male","white",1456,0,1,0,0,0,1,1,1,NA,1452
99983,"male","white",5950,101,3,18,0,0,1,21,63,980.722772277228,324.333333333333
99985,"female","white",5753,18,46,0,0,0.0588235294117647,1,38,52,1294.38888888889,1013.45652173913
99986,"male","white",3437,2,33,0,0,0,1,12,34,2289,1759.18181818182
